seconds_since_last_llm_call,hour_of_day,is_weekend,app_category,title_length,app_changed,is_first_time_app_today,switches_last_5min,title_semantic_similarity_to_previous,worth_flagging
169.0,9,False,chat,8,True,False,1,0.06635096669197083,0
187.0,9,False,chat,8,False,False,2,1.0,0
313.0,9,False,chat,12,False,False,2,0.4567888677120209,0
510.0,9,False,chat,11,False,False,1,0.18231408298015594,1
179.0,9,False,browser,5,True,False,1,0.25155866146087646,0
221.0,9,False,chat,8,True,True,2,0.3990950882434845,1
8.0,9,False,chat,8,False,False,3,1.0,0
110.0,9,False,chat,8,False,False,3,1.0,0
139.0,9,False,chat,8,False,False,4,1.0,0
360.0,9,False,other,0,True,True,2,0.16927768290042877,1
90.0,9,False,other,0,False,False,1,1.0,0
160.0,9,False,other,0,False,False,2,1.0,0
283.0,9,False,other,0,False,False,3,1.0,0
475.0,9,False,document,18,True,False,1,0.09299242496490479,1
138.0,9,False,document,18,False,False,1,1.0,0
223.0,9,False,document,18,False,False,2,1.0,0
440.0,10,False,document,18,False,False,1,1.0,0
470.0,10,False,document,18,False,False,2,1.0,0
564.0,10,False,document,18,False,False,2,1.0,0
633.0,10,False,document,18,False,False,3,1.0,0
796.0,10,False,document,18,False,False,2,1.0,0
954.0,10,False,document,18,False,False,1,1.0,0
981.0,10,False,document,18,False,False,2,1.0,0
1154.0,10,False,browser,5,True,False,2,0.04298821836709976,0
1388.0,10,False,other,0,True,False,1,0.18210408091545105,0
1457.0,10,False,other,0,False,False,1,1.0,1
168.0,10,False,other,0,False,False,2,1.0,0
369.0,10,False,other,0,False,False,1,1.0,0
439.0,10,False,other,0,False,False,2,1.0,1
75.0,10,False,other,0,False,False,2,1.0,0
165.0,10,False,chat,12,True,False,3,0.253898948431015,0
215.0,10,False,terminal,11,True,True,4,0.020178034901618958,1
56.0,10,False,terminal,11,False,False,4,1.0,0
226.0,10,False,terminal,16,False,False,3,0.08513405919075012,0
369.0,10,False,terminal,16,False,False,1,1.0,0
538.0,10,False,browser,7,True,False,1,0.06459660828113556,1
188.0,10,False,browser,5,False,False,1,0.3370339870452881,0
211.0,10,False,browser,29,False,False,2,0.12991370260715485,0
280.0,10,False,browser,7,False,False,3,0.10767611861228943,1
43.0,10,False,ide,25,True,False,3,0.07619680464267731,1
14.0,10,False,ide,16,False,False,4,0.27021536231040955,0
57.0,10,False,ide,25,False,False,5,0.27021536231040955,1
136.0,10,False,chat,8,True,False,4,-0.04968135431408882,0
263.0,10,False,chat,15,True,True,2,0.2555195987224579,1
143.0,10,False,chat,15,False,False,2,1.0,0
324.0,10,False,chat,15,False,False,1,1.0,0
inf,9,True,terminal,11,True,True,0,0.0,1
218.0,9,True,chat,8,True,True,1,0.010674942284822464,0
252.0,9,True,chat,8,False,False,2,1.0,0
273.0,9,True,chat,8,False,False,3,1.0,0
485.0,9,True,chat,12,True,True,3,0.08680709451436996,1
88.0,9,True,other,0,True,True,2,0.253898948431015,0
175.0,9,True,other,0,False,False,2,1.0,1
200.0,9,True,chat,15,True,True,2,0.10489481687545776,0
290.0,9,True,chat,15,False,False,2,1.0,1
41.0,9,True,chat,15,False,False,2,1.0,0
140.0,9,True,browser,7,True,True,3,0.06123870983719826,1
67.0,9,True,browser,5,False,False,4,0.3370339870452881,1
30.0,9,True,ide,16,True,True,4,0.0007697939872741699,1
204.0,9,True,other,0,True,False,2,0.08834140002727509,0
229.0,9,True,other,0,False,False,3,1.0,0
256.0,9,True,other,0,False,False,4,1.0,0
367.0,9,True,chat,8,True,False,3,0.16927768290042877,1
182.0,9,True,chat,8,False,False,2,1.0,0
350.0,9,True,chat,8,False,False,1,1.0,0
460.0,9,True,chat,8,False,False,2,1.0,1
161.0,9,True,chat,8,False,False,2,1.0,0
349.0,9,True,chat,8,False,False,1,1.0,0
514.0,9,True,chat,8,False,False,1,1.0,0
626.0,9,True,terminal,11,True,False,2,0.010674942284822464,1
54.0,9,True,terminal,16,False,False,2,0.08513405919075012,0
83.0,9,True,terminal,10,False,False,3,0.018264450132846832,1
134.0,9,True,terminal,10,False,False,3,1.0,0
307.0,9,True,terminal,10,False,False,1,1.0,0
361.0,9,True,terminal,16,False,False,2,0.018264450132846832,0
541.0,9,True,terminal,16,False,False,2,1.0,0
591.0,9,True,chat,8,True,False,3,-0.026658130809664726,0
609.0,9,True,chat,8,False,False,3,1.0,1
58.0,10,True,chat,8,False,False,3,1.0,0
220.0,10,True,chat,8,False,False,4,1.0,0
236.0,10,True,chat,15,True,False,4,0.2555195987224579,0
378.0,10,True,chat,15,False,False,2,1.0,0
507.0,10,True,chat,15,False,False,3,1.0,0
741.0,10,True,chat,15,False,False,1,1.0,0
897.0,10,True,chat,15,False,False,1,1.0,0
952.0,10,True,chat,15,False,False,2,1.0,0
1156.0,10,True,terminal,16,True,False,2,-0.03768331930041313,0
1186.0,10,True,terminal,16,False,False,3,1.0,1
227.0,10,True,terminal,11,False,False,2,0.08513405919075012,0
250.0,10,True,terminal,16,False,False,3,0.08513405919075012,1
18.0,10,True,terminal,11,False,False,4,0.08513405919075012,1
161.0,10,True,browser,29,True,False,3,0.20625610649585724,1
100.0,10,True,browser,5,False,False,3,0.12991370260715485,1
54.0,10,True,browser,7,False,False,2,0.3370339870452881,0
110.0,10,True,browser,5,False,False,3,0.3370339870452881,1
182.0,10,True,browser,29,False,False,3,0.12991370260715485,0
221.0,10,True,browser,5,False,False,3,0.12991370260715485,0
343.0,10,True,browser,5,False,False,2,1.0,0
404.0,10,True,browser,5,False,False,3,1.0,0
611.0,10,True,document,18,True,True,2,0.04298821836709976,0
763.0,10,True,chat,8,True,False,1,0.07372437417507172,1
27.0,10,True,chat,15,True,False,2,0.2555195987224579,0
252.0,10,True,chat,15,False,False,2,1.0,0
471.0,10,True,chat,8,True,False,1,0.2555195987224579,0
662.0,10,True,chat,8,False,False,1,1.0,0
730.0,10,True,chat,8,False,False,2,1.0,0
inf,9,True,ide,16,True,True,0,0.0,1
148.0,9,True,ide,16,False,False,1,1.0,0
238.0,9,True,terminal,16,True,True,2,0.28069567680358887,0
409.0,9,True,terminal,16,False,False,2,1.0,0
637.0,9,True,terminal,10,False,False,1,0.018264450132846832,0
836.0,9,True,browser,7,True,True,1,0.19719195365905762,1
234.0,9,True,browser,5,False,False,1,0.3370339870452881,1
113.0,9,True,browser,7,False,False,1,0.3370339870452881,0
213.0,9,True,browser,29,False,False,2,0.10767611861228943,0
346.0,9,True,browser,5,False,False,2,0.12991370260715485,0
471.0,9,True,browser,29,False,False,2,0.12991370260715485,0
591.0,9,True,other,0,True,True,2,0.13386064767837524,0
644.0,9,True,other,0,False,False,3,1.0,0
669.0,9,True,chat,8,True,True,3,0.31379324197769165,1
78.0,9,True,chat,8,False,False,4,1.0,1
47.0,9,True,ide,16,True,False,4,0.11516844481229782,0
89.0,9,True,ide,33,False,False,5,0.1529022455215454,1
138.0,9,True,ide,16,False,False,3,0.1529022455215454,1
111.0,9,True,browser,5,True,False,3,0.0007697939872741699,0
237.0,9,True,document,18,True,True,2,0.04298821836709976,0
430.0,9,True,document,18,False,False,1,1.0,0
483.0,9,True,document,18,False,False,2,1.0,1
218.0,9,True,document,18,False,False,2,1.0,0
328.0,9,True,other,0,True,False,1,0.09299242496490479,1
129.0,9,True,other,0,False,False,2,1.0,0
251.0,9,True,other,0,False,False,2,1.0,0
485.0,9,True,other,0,False,False,1,1.0,0
548.0,9,True,browser,5,True,False,2,0.18210408091545105,0
750.0,10,True,browser,5,False,False,2,1.0,0
827.0,10,True,terminal,11,True,False,2,0.13443145155906677,0
990.0,10,True,terminal,16,False,False,2,0.08513405919075012,1
51.0,10,True,other,0,True,False,3,0.06183013692498207,1
46.0,10,True,chat,15,True,True,3,0.10489481687545776,0
132.0,10,True,chat,15,False,False,3,1.0,1
71.0,10,True,chat,15,False,False,4,1.0,0
219.0,10,True,chat,15,False,False,2,1.0,0
312.0,10,True,document,18,True,False,2,0.1011812835931778,0
455.0,10,True,document,18,False,False,2,1.0,0
491.0,10,True,chat,8,True,True,3,0.07372437417507172,1
201.0,10,True,chat,12,True,False,2,0.08680709451436996,1
86.0,10,True,chat,12,False,False,2,1.0,0
230.0,10,True,chat,11,False,False,2,0.18231408298015594,0
415.0,10,True,terminal,10,True,False,1,0.14465565979480743,0
613.0,10,True,terminal,11,False,False,1,0.13288097083568573,1
209.0,10,True,document,18,True,False,1,0.002366013824939728,0
300.0,10,True,document,18,False,False,2,1.0,0
535.0,10,True,document,18,False,False,1,1.0,0
618.0,10,True,document,18,False,False,1,1.0,0
737.0,10,True,document,18,False,False,2,1.0,0
756.0,10,True,document,18,False,False,3,1.0,1
154.0,10,True,document,18,False,False,3,1.0,0
209.0,10,True,document,18,False,False,3,1.0,0
387.0,10,True,document,18,False,False,2,1.0,0
523.0,10,True,document,18,False,False,1,1.0,0
609.0,10,True,document,18,False,False,2,1.0,0
846.0,10,True,document,18,False,False,1,1.0,0
888.0,10,True,document,18,False,False,2,1.0,0
991.0,11,True,chat,12,True,False,2,0.14491255581378937,1
93.0,11,True,chat,12,False,False,3,1.0,0
321.0,11,True,chat,12,False,False,1,1.0,0
inf,9,False,browser,7,True,True,0,0.0,1
46.0,9,False,browser,5,False,False,1,0.3370339870452881,0
132.0,9,False,browser,29,False,False,2,0.12991370260715485,1
39.0,9,False,browser,7,False,False,3,0.10767611861228943,1
74.0,9,False,browser,29,False,False,4,0.10767611861228943,1
238.0,9,False,browser,7,False,False,1,0.10767611861228943,0
317.0,9,False,ide,25,True,True,1,0.07619680464267731,1
136.0,9,False,ide,16,False,False,2,0.27021536231040955,0
187.0,9,False,ide,33,False,False,3,0.1529022455215454,0
331.0,9,False,document,18,True,True,2,0.09405893832445145,1
216.0,9,False,document,18,False,False,1,1.0,0
290.0,9,False,chat,15,True,True,2,0.1011812835931778,1
29.0,9,False,chat,15,False,False,2,1.0,0
244.0,9,False,chat,15,False,False,2,1.0,0
381.0,9,False,chat,15,False,False,1,1.0,0
491.0,9,False,chat,15,False,False,2,1.0,0
522.0,9,False,chat,15,False,False,3,1.0,0
739.0,9,False,chat,15,False,False,2,1.0,0
850.0,9,False,chat,15,False,False,1,1.0,0
884.0,9,False,chat,15,False,False,2,1.0,0
978.0,9,False,ide,25,True,False,3,0.007224977482110262,1
40.0,9,False,ide,25,False,False,4,1.0,0
89.0,9,False,document,18,True,False,4,0.1294044405221939,0
302.0,9,False,ide,33,True,False,2,0.09405893832445145,1
224.0,9,False,ide,16,False,False,1,0.1529022455215454,0
287.0,9,False,ide,33,False,False,2,0.1529022455215454,0
325.0,9,False,ide,16,False,False,2,0.1529022455215454,0
349.0,9,False,chat,8,True,True,3,0.0938778966665268,1
198.0,9,False,chat,8,False,False,3,1.0,1
32.0,9,False,chat,8,False,False,4,1.0,0
157.0,9,False,chat,8,False,False,2,1.0,0
173.0,9,False,chat,8,False,False,3,1.0,1
198.0,9,False,chat,8,False,False,2,1.0,0
438.0,10,False,chat,8,False,False,1,1.0,0
490.0,10,False,chat,8,False,False,2,1.0,0
518.0,10,False,chat,8,False,False,2,1.0,0
671.0,10,False,chat,8,False,False,3,1.0,1
223.0,10,False,chat,8,False,False,1,1.0,0
357.0,10,False,chat,8,False,False,1,1.0,0
571.0,10,False,chat,8,False,False,1,1.0,0
711.0,10,False,chat,8,False,False,1,1.0,0
788.0,10,False,chat,8,False,False,2,1.0,0
978.0,10,False,chat,8,False,False,2,1.0,0
1218.0,10,False,chat,8,False,False,1,1.0,0
1316.0,10,False,chat,8,False,False,1,1.0,0
1433.0,10,False,chat,8,False,False,2,1.0,0
1484.0,10,False,chat,8,False,False,3,1.0,0
1543.0,10,False,chat,12,True,True,3,0.08680709451436996,1
33.0,10,False,chat,12,False,False,4,1.0,0
157.0,10,False,terminal,16,True,True,4,0.07012815773487091,1
131.0,10,False,terminal,16,False,False,3,1.0,0
278.0,10,False,other,0,True,True,2,0.06183013692498207,1
131.0,10,False,ide,25,True,False,2,0.049392957240343094,1
121.0,10,False,ide,25,False,False,2,1.0,0
301.0,10,False,ide,25,False,False,1,1.0,0
447.0,10,False,chat,8,True,False,1,-0.04968135431408882,0
500.0,10,False,chat,8,False,False,2,1.0,0
678.0,10,False,chat,15,True,False,2,0.2555195987224579,1
177.0,10,False,chat,15,False,False,1,1.0,0
283.0,10,False,chat,15,False,False,2,1.0,0
inf,9,False,other,0,True,True,0,0.0,0
inf,9,False,other,0,False,False,1,1.0,0
inf,9,False,other,0,False,False,2,1.0,0
inf,9,False,chat,12,True,True,2,0.253898948431015,0
inf,9,False,chat,12,False,False,2,1.0,0
inf,9,False,document,18,True,True,1,0.14491255581378937,1
126.0,9,False,document,18,False,False,2,1.0,0
260.0,9,False,document,18,False,False,2,1.0,0
391.0,9,False,document,18,False,False,2,1.0,0
553.0,9,False,document,18,False,False,2,1.0,0
640.0,9,False,document,18,False,False,2,1.0,0
677.0,9,False,document,18,False,False,3,1.0,1
154.0,9,False,terminal,10,True,True,3,0.12766976654529572,1
92.0,9,False,terminal,10,False,False,3,1.0,0
185.0,9,False,terminal,11,False,False,2,0.13288097083568573,0
204.0,9,False,chat,8,True,True,3,0.010674942284822464,1
65.0,9,False,chat,8,False,False,4,1.0,0
303.0,9,False,chat,8,False,False,1,1.0,0
337.0,9,False,chat,8,False,False,2,1.0,0
479.0,9,False,chat,8,False,False,2,1.0,0
652.0,9,False,chat,8,False,False,1,1.0,0
725.0,9,False,document,18,True,False,2,0.07372437417507172,1
155.0,9,False,document,18,False,False,2,1.0,0
256.0,9,False,document,18,False,False,2,1.0,0
407.0,9,False,document,18,False,False,2,1.0,0
437.0,9,False,document,18,False,False,3,1.0,0
528.0,9,False,document,18,False,False,3,1.0,0
575.0,9,False,document,18,False,False,3,1.0,0
691.0,9,False,document,18,False,False,4,1.0,1
220.0,9,False,document,18,False,False,1,1.0,0
292.0,9,False,browser,5,True,True,2,0.04298821836709976,1
107.0,9,False,browser,7,False,False,2,0.3370339870452881,1
188.0,10,False,document,18,True,False,2,0.0225155521184206,0
279.0,10,False,ide,33,True,True,2,0.09405893832445145,1
210.0,10,False,ide,33,False,False,1,1.0,0
268.0,10,False,ide,25,False,False,2,0.09299741685390472,0
439.0,10,False,ide,16,False,False,2,0.27021536231040955,0
554.0,10,False,document,18,True,False,2,0.11449354887008667,1
56.0,10,False,document,18,False,False,2,1.0,0
220.0,10,False,document,18,False,False,2,1.0,0
450.0,10,False,document,18,False,False,1,1.0,0
602.0,10,False,document,18,False,False,1,1.0,0
675.0,10,False,document,18,False,False,2,1.0,0
824.0,10,False,chat,8,True,False,2,0.07372437417507172,0
880.0,10,False,ide,33,True,False,3,0.14440710842609406,0
946.0,10,False,ide,16,False,False,3,0.1529022455215454,1
200.0,10,False,ide,33,False,False,2,0.1529022455215454,0
310.0,10,False,ide,25,False,False,1,0.09299741685390472,0
477.0,10,False,ide,16,False,False,2,0.27021536231040955,1
73.0,10,False,ide,25,False,False,2,0.27021536231040955,0
143.0,10,False,other,0,True,False,2,0.049392957240343094,0
251.0,10,False,other,0,False,False,3,1.0,0
305.0,10,False,other,0,False,False,3,1.0,0
428.0,10,False,other,0,False,False,3,1.0,0
541.0,10,False,other,0,False,False,3,1.0,0
597.0,10,False,other,0,False,False,3,1.0,0
609.0,10,False,other,0,False,False,3,1.0,1
173.0,10,False,other,0,False,False,3,1.0,0
362.0,10,False,other,0,False,False,1,1.0,0
381.0,10,False,other,0,False,False,2,1.0,0
inf,9,False,other,0,True,True,0,0.0,1
104.0,9,False,chat,15,True,True,1,0.10489481687545776,1
239.0,9,False,chat,15,False,False,1,1.0,0
454.0,9,False,chat,15,False,False,1,1.0,0
679.0,9,False,terminal,16,True,True,1,-0.03768331930041313,0
909.0,9,False,chat,8,True,True,1,-0.026658130809664726,0
1116.0,9,False,other,0,True,False,1,0.16927768290042877,0
1331.0,9,False,other,0,False,False,1,1.0,0
1524.0,9,False,chat,12,True,True,1,0.253898948431015,1
188.0,9,False,chat,12,False,False,1,1.0,0
404.0,9,False,chat,8,False,False,1,0.4567888677120209,0
538.0,9,False,chat,12,False,False,1,0.4567888677120209,0
697.0,9,False,chat,12,False,False,2,1.0,0
818.0,9,False,document,18,True,True,2,0.14491255581378937,0
987.0,9,False,document,18,False,False,2,1.0,0
1194.0,9,False,document,18,False,False,1,1.0,0
1301.0,9,False,document,18,False,False,1,1.0,0
1386.0,9,False,document,18,False,False,2,1.0,0
1431.0,9,False,document,18,False,False,3,1.0,1
221.0,9,False,document,18,False,False,2,1.0,0
428.0,10,False,document,18,False,False,1,1.0,0
656.0,10,False,chat,12,True,False,1,0.14491255581378937,0
836.0,10,False,terminal,16,True,False,1,0.07012815773487091,1
209.0,10,False,terminal,11,False,False,1,0.08513405919075012,0
320.0,10,False,terminal,16,False,False,1,0.08513405919075012,0
549.0,10,False,terminal,11,False,False,1,0.08513405919075012,0
611.0,10,False,terminal,10,False,False,2,0.13288097083568573,0
758.0,10,False,terminal,16,False,False,2,0.018264450132846832,0
821.0,10,False,terminal,10,False,False,3,0.018264450132846832,1
72.0,10,False,chat,8,True,False,3,0.10893400758504868,1
107.0,10,False,browser,29,True,True,3,0.10069330781698227,1
71.0,10,False,browser,7,False,False,3,0.10767611861228943,1
48.0,10,False,browser,5,False,False,4,0.3370339870452881,1
188.0,10,False,ide,16,True,True,2,0.0007697939872741699,1
216.0,10,False,ide,25,False,False,1,0.27021536231040955,1
62.0,10,False,ide,16,False,False,2,0.27021536231040955,0
140.0,10,False,terminal,11,True,False,2,0.22739729285240173,0
255.0,10,False,chat,8,True,False,3,0.010674942284822464,0
470.0,10,False,document,18,True,False,1,0.07372437417507172,0
582.0,10,False,document,18,False,False,1,1.0,0
594.0,10,False,document,18,False,False,2,1.0,0
659.0,10,False,document,18,False,False,3,1.0,0
758.0,10,False,document,18,False,False,4,1.0,1
26.0,10,False,document,18,False,False,4,1.0,0
254.0,10,False,document,18,False,False,2,1.0,0
434.0,10,False,document,18,False,False,1,1.0,0
620.0,10,False,document,18,False,False,1,1.0,0
643.0,10,False,document,18,False,False,2,1.0,0
661.0,10,False,document,18,False,False,3,1.0,1
125.0,10,False,document,18,False,False,3,1.0,1
6.0,10,False,chat,8,True,False,4,0.07372437417507172,1
82.0,10,False,chat,8,False,False,5,1.0,0
120.0,11,False,other,0,True,False,6,0.16927768290042877,1
153.0,11,False,chat,8,True,False,4,0.16927768290042877,1
133.0,11,False,chat,8,False,False,2,1.0,0
362.0,11,False,chat,8,False,False,1,1.0,0
448.0,11,False,chat,8,False,False,1,1.0,0
519.0,11,False,chat,8,True,False,2,0.07586166262626648,1
37.0,11,False,chat,8,False,False,3,1.0,0
233.0,11,False,chat,12,False,False,2,0.4567888677120209,0
inf,9,False,chat,15,True,True,0,0.0,1
16.0,9,False,chat,15,False,False,1,1.0,0
104.0,9,False,chat,15,False,False,2,1.0,0
163.0,9,False,document,18,True,True,3,0.1011812835931778,0
250.0,9,False,chat,15,True,False,4,0.1011812835931778,1
145.0,9,False,document,18,True,False,3,0.1011812835931778,1
107.0,9,False,chat,8,True,True,2,0.16481518745422363,0
309.0,9,False,chat,8,False,False,1,1.0,0
532.0,9,False,ide,16,True,True,1,0.11516844481229782,0
736.0,9,False,ide,25,False,False,1,0.27021536231040955,0
933.0,9,False,ide,33,False,False,1,0.09299741685390472,0
1014.0,9,False,terminal,16,True,True,2,0.17875830829143524,1
193.0,9,False,terminal,11,False,False,2,0.08513405919075012,1
159.0,9,False,chat,11,True,False,1,0.26160290837287903,1
29.0,9,False,chat,11,False,False,2,1.0,0
159.0,9,False,document,18,True,False,2,0.07225093245506287,0
285.0,9,False,document,18,False,False,3,1.0,1
28.0,9,False,document,18,False,False,3,1.0,0
190.0,9,False,chat,15,True,False,2,0.1011812835931778,0
218.0,9,False,chat,15,False,False,3,1.0,1
123.0,9,False,chat,15,False,False,2,1.0,0
254.0,9,False,chat,15,False,False,3,1.0,0
333.0,9,False,chat,15,False,False,2,1.0,0
570.0,9,False,chat,15,False,False,1,1.0,0
607.0,9,False,terminal,16,True,False,2,-0.03768331930041313,1
220.0,9,False,terminal,11,False,False,2,0.08513405919075012,0
300.0,9,False,terminal,11,False,False,2,1.0,0
324.0,9,False,terminal,10,False,False,2,0.13288097083568573,0
459.0,9,False,document,18,True,False,3,0.12766976654529572,1
123.0,10,False,document,18,False,False,3,1.0,0
218.0,10,False,document,18,False,False,2,1.0,0
419.0,10,False,document,18,False,False,2,1.0,0
613.0,10,False,document,18,False,False,1,1.0,0
819.0,10,False,document,18,False,False,1,1.0,0
835.0,10,False,document,18,False,False,2,1.0,0
920.0,10,False,document,18,False,False,2,1.0,0
1118.0,10,False,document,18,False,False,3,1.0,0
1210.0,10,False,document,18,False,False,2,1.0,0
1269.0,10,False,chat,15,True,False,2,0.1011812835931778,0
1497.0,10,False,chat,15,False,False,2,1.0,0
1638.0,10,False,chat,15,False,False,1,1.0,0
1672.0,10,False,chat,15,False,False,2,1.0,0
1794.0,10,False,chat,15,False,False,3,1.0,0
1876.0,10,False,chat,15,False,False,3,1.0,0
2057.0,10,False,chat,15,False,False,2,1.0,0
2267.0,10,False,chat,15,False,False,1,1.0,0
2306.0,10,False,chat,15,False,False,2,1.0,0
2519.0,10,False,chat,15,False,False,2,1.0,0
2743.0,10,False,chat,15,False,False,1,1.0,0
2914.0,10,False,chat,15,False,False,1,1.0,0
3030.0,10,False,chat,15,False,False,2,1.0,0
3057.0,10,False,other,0,True,True,2,0.10489481687545776,1
42.0,10,False,other,0,False,False,3,1.0,0
76.0,10,False,other,0,False,False,4,1.0,0
270.0,10,False,other,0,False,False,4,1.0,0
280.0,10,False,chat,12,True,False,4,0.253898948431015,1
56.0,10,False,document,18,True,False,4,0.14491255581378937,0
74.0,10,False,document,18,False,False,4,1.0,0
240.0,10,False,document,18,False,False,4,1.0,0
462.0,11,False,chat,12,True,False,1,0.14491255581378937,1
inf,9,False,terminal,10,True,True,0,0.0,1
34.0,9,False,chat,12,True,True,1,0.07229922711849213,0
182.0,9,False,chat,8,False,False,2,0.4567888677120209,0
274.0,9,False,chat,12,False,False,3,0.4567888677120209,0
476.0,9,False,chat,15,True,True,2,0.0035856072790920734,1
223.0,9,False,terminal,16,True,False,1,-0.03768331930041313,0
382.0,9,False,terminal,10,False,False,1,0.018264450132846832,0
399.0,9,False,terminal,10,False,False,2,1.0,0
619.0,9,False,chat,8,True,True,2,0.10893400758504868,0
780.0,9,False,ide,33,True,True,1,0.14440710842609406,1
15.0,9,False,browser,7,True,True,2,0.13201919198036194,1
166.0,9,False,browser,29,False,False,2,0.10767611861228943,0
404.0,9,False,browser,29,False,False,1,1.0,0
483.0,9,False,browser,7,False,False,1,0.10767611861228943,0
675.0,9,False,chat,15,True,False,2,0.06123870983719826,0
773.0,9,False,browser,7,True,False,2,0.06123870983719826,0
809.0,9,False,browser,29,False,False,2,0.10767611861228943,0
1010.0,9,False,chat,8,True,False,2,0.10069330781698227,0
1102.0,9,False,browser,5,True,False,2,0.3990950882434845,0
1128.0,9,False,browser,29,False,False,2,0.12991370260715485,1
198.0,9,False,browser,7,False,False,2,0.10767611861228943,1
175.0,9,False,browser,7,False,False,1,1.0,0
287.0,9,False,browser,7,False,False,2,1.0,0
397.0,9,False,terminal,11,True,False,2,0.12591111660003662,1
12.0,9,False,chat,8,True,False,3,0.010674942284822464,0
200.0,9,False,chat,8,False,False,2,1.0,0
291.0,9,False,ide,16,True,False,3,0.0938778966665268,1
116.0,9,False,ide,16,False,False,2,1.0,0
290.0,9,False,ide,16,False,False,2,1.0,0
309.0,10,False,terminal,10,True,False,2,0.07659353315830231,1
112.0,10,False,other,0,True,True,2,0.12959259748458862,1
189.0,10,False,other,0,False,False,1,1.0,0
405.0,10,False,terminal,16,True,False,1,0.06183013692498207,1
161.0,10,False,terminal,10,False,False,1,0.018264450132846832,1
119.0,10,False,other,0,True,False,2,0.12959259748458862,1
183.0,10,False,other,0,False,False,1,1.0,0
386.0,10,False,other,0,False,False,1,1.0,0
412.0,10,False,other,0,False,False,2,1.0,0
516.0,10,False,other,0,False,False,2,1.0,0
654.0,10,False,document,18,True,True,3,0.09299242496490479,1
28.0,10,False,terminal,16,True,False,4,0.0983947291970253,1
138.0,10,False,terminal,11,False,False,2,0.08513405919075012,0
183.0,10,False,terminal,10,False,False,3,0.13288097083568573,1
156.0,10,False,terminal,10,False,False,2,1.0,0
346.0,10,False,terminal,11,False,False,1,0.13288097083568573,1
33.0,10,False,terminal,10,False,False,2,0.13288097083568573,1
71.0,10,False,chat,15,True,False,3,0.10581662505865097,1
36.0,10,False,chat,15,False,False,3,1.0,1
119.0,10,False,chat,15,False,False,4,1.0,0
240.0,10,False,chat,15,False,False,3,1.0,1
211.0,10,False,chat,15,False,False,1,1.0,0
305.0,10,False,chat,8,True,False,1,0.2555195987224579,0
492.0,10,False,chat,8,False,False,2,1.0,0
523.0,10,False,chat,8,False,False,2,1.0,0
738.0,10,False,chat,8,False,False,2,1.0,0
780.0,10,False,chat,8,True,False,3,0.07586166262626648,1
25.0,10,False,chat,15,True,False,3,0.054968830198049545,0
257.0,10,False,chat,15,False,False,3,1.0,0
376.0,10,False,chat,15,False,False,1,1.0,0
531.0,11,False,chat,15,False,False,2,1.0,0
inf,9,True,other,0,True,True,0,0.0,0
inf,9,True,other,0,False,False,1,1.0,0
inf,9,True,other,0,False,False,2,1.0,0
inf,9,True,other,0,False,False,1,1.0,0
inf,9,True,other,0,False,False,1,1.0,0
inf,9,True,other,0,False,False,2,1.0,0
inf,9,True,other,0,False,False,2,1.0,0
inf,9,True,chat,8,True,True,2,0.16927768290042877,1
133.0,9,True,chat,8,False,False,2,1.0,0
274.0,9,True,ide,33,True,True,2,0.14440710842609406,0
349.0,9,True,ide,16,False,False,2,0.1529022455215454,1
219.0,9,True,terminal,10,True,True,2,0.07659353315830231,1
211.0,9,True,chat,8,True,False,1,0.10893400758504868,0
318.0,9,True,chat,8,False,False,1,1.0,0
543.0,9,True,chat,8,False,False,1,1.0,0
594.0,9,True,terminal,11,True,False,2,0.010674942284822464,1
86.0,9,True,terminal,10,False,False,2,0.13288097083568573,1
34.0,9,True,terminal,16,False,False,3,0.018264450132846832,0
112.0,9,True,document,18,True,True,4,0.0983947291970253,1
201.0,9,True,document,18,False,False,2,1.0,0
310.0,9,True,document,18,False,False,1,1.0,0
472.0,9,True,document,18,False,False,2,1.0,0
659.0,9,True,browser,29,True,True,1,0.1093020811676979,0
689.0,9,True,browser,5,False,False,2,0.12991370260715485,1
233.0,9,True,browser,5,False,False,2,1.0,0
449.0,10,True,browser,5,False,False,1,1.0,0
515.0,10,True,ide,16,True,False,2,0.0007697939872741699,1
131.0,10,True,document,18,True,False,2,0.11449354887008667,0
165.0,10,True,document,18,False,False,3,1.0,0
288.0,10,True,document,18,False,False,3,1.0,1
128.0,10,True,document,18,False,False,3,1.0,1
238.0,10,True,document,18,False,False,1,1.0,0
393.0,10,True,terminal,10,True,False,1,0.12766976654529572,1
200.0,10,True,terminal,16,False,False,1,0.018264450132846832,0
282.0,10,True,terminal,16,False,False,2,1.0,0
308.0,10,True,terminal,11,False,False,2,0.08513405919075012,0
513.0,10,True,document,18,True,False,2,0.002366013824939728,0
561.0,10,True,terminal,10,True,False,3,0.12766976654529572,1
238.0,10,True,document,18,True,False,2,0.12766976654529572,0
243.0,10,True,document,18,False,False,3,1.0,0
415.0,10,True,chat,15,True,True,2,0.1011812835931778,1
240.0,10,True,ide,16,True,False,1,0.005156234372407198,1
69.0,10,True,ide,33,False,False,1,0.1529022455215454,1
220.0,10,True,chat,8,True,False,2,0.14440710842609406,1
16.0,10,True,chat,8,False,False,2,1.0,0
97.0,10,True,chat,8,False,False,2,1.0,0
